Autor1,Gênero_Autor1,Autor2,Gênero_Autor2,Peso
Adriana Paula Zamim Scherer,Mulher,Filipo Novo Mór,Homem,1
Adriane C. A. da Silva,Mulher,Luciano T. E. Pansanato,Homem,1
Adrianne Veras de Almeida,Mulher,Adrielle Veras de Almeida,Mulher,1
Adrianne Veras de Almeida,Mulher,Fabíola Pantoja O. Araújo,Mulher,1
Adriano Braga,Homem,Alexandre F. Lopes,Homem,1
Adriano Braga,Homem,Ianka Assis,Mulher,1
Adriano Braga,Homem,Natália C. Louzada,Mulher,1
Adriano Braga,Homem,Ramayane Braga,Mulher,1
Adriano Braga,Homem,Thalia Santana,Mulher,2
Adriano F. Borgatto,Homem,Christiane Gresse von Wangenheim,Mulher,1
Adriano F. Borgatto,Homem,Gustavo de Castro Salvador,Homem,1
Adriano F. Borgatto,Homem,Marcelo Fernando Rauber,Homem,1
Adriano Fiorese,Homem,Kauã B. Hopfer,Homem,1
Adriano H. Braga,Homem,Alexandre F. Lopes,Homem,1
Adriano H. Braga,Homem,Letícia S. Camargo,Mulher,1
Adriano H. Braga,Homem,Maria Alice N. Silva,Mulher,1
Adriano H. Braga,Homem,Maria Isabela S. Nunes,Mulher,1
Adriano H. Braga,Homem,Natália C. Louzada,Mulher,2
Adriano H. Braga,Homem,Ramayane B. Braga,Mulher,2
Adriano H. Braga,Homem,Sara L. de Farias,Mulher,1
Adriano H. Braga,Homem,Thalia S. Santana,Mulher,4
Adriano Kamimura Suzuki,Homem,Matheus Henrique Junqueira Saldanha,Homem,1
Adriano Yasuda,Homem,Diego Hoss,Homem,1
Adriano Yasuda,Homem,Gil Andrade,Homem,1
Adriano Yasuda,Homem,Jonatas Nascimento,Homem,1
Adriano Yasuda,Homem,Josepher Silva,Homem,1
Adriano Yasuda,Homem,Levy Silva,Homem,1
Adriano Yasuda,Homem,Roberta Suero,Mulher,1
Adrielle Veras de Almeida,Mulher,Fabíola Pantoja O. Araújo,Mulher,1
Adrielly C. E. Dias,Mulher,Daniela C. Terra,Mulher,1
Adrielly C. E. Dias,Mulher,Isabella A. D. Melo,Mulher,1
Adrielly C. E. Dias,Mulher,Leticia M. M. S. Cheloni,Mulher,1
Adrielly C. E. Dias,Mulher,Raylla L. S. Gama,Mulher,1
Adrielly C. E. Dias,Mulher,Suelen M. de Paula,Mulher,1
Adrisson Rodrigues,Homem,João Marcos Cavalcanti,Homem,1
Adrisson Rodrigues,Homem,Marcela Pessoa,Mulher,1
Adrisson Rodrigues,Homem,Robson Melo,Homem,1
Adrisson Rodrigues,Homem,Sergio Cleger,Homem,1
Adrya Araújo,Mulher,Bruna Mariana F. de Souza,Mulher,2
Adrya Araújo,Mulher,Fabiola Guerra Nakamura,Mulher,2
Adrya Araújo,Mulher,Jeovana Leão,Mulher,2
Adrya Araújo,Mulher,Julis Figueira de Araújo,Homem,2
Adrya Araújo,Mulher,Kalil Ferreira,Homem,2
Adrya Araújo,Mulher,Mariana Barros,Mulher,2
Adrya Araújo,Mulher,Tanara Lauschner,Mulher,2
Adson Esteves,Homem,Aluizio Filho,Homem,1
Adson Esteves,Homem,André Raabe,Homem,1
Adson Esteves,Homem,Luiz Noschang,Homem,1
Adão Caron Cambraia,Homem,Lucas Tadeu Hinterholz,Homem,1
Adão Caron Cambraia,Homem,Márcia Adriana Rosmann,Mulher,1
Adão Caron Cambraia,Homem,Pietro Matheus Bompet Fontoura Alves,Homem,1
Adão Caron Cambraia,Homem,Wilk Oliveira,Homem,1
Agatha Alves Martins Rodrigues,Mulher,Ariadna Carreiro de Miranda,Mulher,1
Agatha Alves Martins Rodrigues,Mulher,Claudia Sousa Barbosa,Mulher,1
Agatha Alves Martins Rodrigues,Mulher,Lucas Lima Sousa Torres,Homem,1
Agatha Alves Martins Rodrigues,Mulher,Maria Rodrigues Gomes,Mulher,1
Agatha Alves Martins Rodrigues,Mulher,Simone de Oliveira Santos,Mulher,1
Ageu Pacheco,Homem,Claudia Motta,Mulher,1
Ageu Pacheco,Homem,Daniel Menasch,Homem,1
Ageu Pacheco,Homem,Felipe Assis,Homem,1
Ageu Pacheco,Homem,Jefferson Simões,Homem,1
Ageu Pacheco,Homem,João Pinheiro,Homem,1
Ageu Pacheco,Homem,Marcus Amorim,Homem,1
Airton Zancanaro,Homem,Carla Grossl,Mulher,1
Airton Zancanaro,Homem,Déborah Kosak Klagenberg,Mulher,1
Airton Zancanaro,Homem,Kemely Kedny Pezzini,Mulher,1
Airton Zancanaro,Homem,Letícia Hümmelgen,Mulher,1
Airton Zancanaro,Homem,Nágila Cristina Hinckel,Mulher,1
Airton Zancanaro,Homem,Thainá Schroeder Ribeiro,Mulher,1
Alan Fernandes,Homem,Bruna Soares,Mulher,1
Alan Fernandes,Homem,Bruno Matias,Homem,1
Alan Fernandes,Homem,Everton Cavalcante,Homem,2
Alan Fernandes,Homem,Felipe Rocha,Homem,2
Alan Fernandes,Homem,José Gameleira Neto,Homem,1
Alan Fernandes,Homem,Luís Felipe Santos,Homem,1
Alan Fernandes,Homem,Oswaldo de Oliveira,Homem,1
Alan Fernandes,Homem,Sâmela Ferreira,Mulher,1
Alan Fernandes,Homem,Thais Batista,Mulher,2
Alan Salvany Felinto,Homem,Rafael Lucien Bahr Arias,Homem,1
Alan Xavier,Homem,Denis Carvalho,Homem,1
Alan Xavier,Homem,Fábio Martins,Homem,1
Alan Xavier,Homem,Ricardo Pimentel,Homem,1
Alana Araujo,Mulher,Carlos Silva,Homem,1
Alana Araujo,Mulher,Estephane Mendes,Mulher,1
Alana Araujo,Mulher,Geraldo Braz Junior,Homem,1
Alana Araujo,Mulher,Giovanna Pavani,Mulher,1
Alana Araujo,Mulher,Karla Silva,Mulher,1
Alana Araujo,Mulher,Katia Salles,Mulher,1
Alana Araujo,Mulher,Kennedy Nunes,Homem,1
Alana Araujo,Mulher,Luis Rivero,Homem,2
Alana Araujo,Mulher,Maikon Costa,Homem,1
Alana Araujo,Mulher,Nathasha Pinto,Mulher,2
Alana Araujo,Mulher,Raimundo Neto,Homem,1
Alana Araujo,Mulher,Simara Rocha,Mulher,1
Alane M. de Lima,Mulher,André L. Vignatti,Homem,1
Alane M. de Lima,Mulher,Murilo V. G. da Silva,Homem,1
Albert Lopes,Homem,Carlos Portela,Homem,2
Albert Lopes,Homem,Raaby Miranda,Mulher,1
Albert Lopes,Homem,Sandra Oliveira,Homem,1
Alberto H. F. Laender,Homem,João M. M. C. Cota,Homem,1
Alberto H. F. Laender,Homem,Raquel O. Prates,Mulher,1
Alberto Raiol,Homem,Breno Sousa,Homem,1
Alberto Raiol,Homem,Fábio Bezerra,Homem,1
Alberto Raiol,Homem,Paulo Cerqueira,Homem,1
Alberto Raiol,Homem,Rafael Santos,Homem,1
Alecsander Dornelles,Homem,Rafael Parizi,Homem,1
Aleffer Rocha,Homem,Leandro M. Zatesko,Homem,1
Aleffer Rocha,Homem,Sheila M. Almeida,Mulher,1
Alesom Zorzi,Homem,Celina M. H. de Figueiredo,Mulher,1
Alesom Zorzi,Homem,Raphael C. S. Machado,Homem,1
Alessandra Cardoso Figueredo,Mulher,Cibele Da Silva Alves,Mulher,1
Alessandra Cardoso Figueredo,Mulher,Wanderson Alexandre da Silva Quinto,Homem,1
Alessandra Herranz Gazquez,Mulher,Regiane da Silva Macuch,Mulher,1
Alessandra Martins Coelho,Mulher,Diego Nunes Noceli,Homem,1
Alessandra Martins Coelho,Mulher,Gabriela Cardoso Montes,Mulher,1
Alessandra Martins Coelho,Mulher,Ivy Oliveira Magesti,Mulher,1
Alessandra Martins Coelho,Mulher,Julie Silva Pereira,Mulher,1
Alessandra Martins Coelho,Mulher,Luiza Rosa de Moura,Mulher,2
Alessandra Martins Coelho,Mulher,Matheus de Freitas Oliveira Baffa,Homem,2
Alessandra Martins Coelho,Mulher,Nurian Maria Amâncio Coelho,Mulher,1
Aleteia Araujo,Mulher,Maristela Holanda,Mulher,1
Aleteia P. F. Araujo,Mulher,Alice Borges,Mulher,1
Aleteia P. F. Araujo,Mulher,Alice Lima,Mulher,1
Aleteia P. F. Araujo,Mulher,Ana Júlia L. Briceño,Mulher,1
Aleteia P. F. Araujo,Mulher,Ana Sofia S. Silvestre,Mulher,1
Aleteia P. F. Araujo,Mulher,Bianca P. Castro,Mulher,1
Aleteia P. F. Araujo,Mulher,Carla Cavalcante Koike,Mulher,3
Aleteia P. F. Araujo,Mulher,Carla D. Castanho,Mulher,1
Aleteia P. F. Araujo,Mulher,Fernanda de Sousa,Mulher,1
Aleteia P. F. Araujo,Mulher,Maria Eduarda Santos,Mulher,1
Aleteia P. F. Araujo,Mulher,Maristela Holanda,Mulher,3
Aleteia P. F. Araujo,Mulher,Roberta B. Oliveira,Mulher,3
Aleteia P. F. Araujo,Mulher,Tais A. Oliveira,Mulher,1
Aleteia P. F. Araujo,Mulher,Thamires P. Silva,Mulher,1
Aleteia P. F. Araujo,Mulher,Vinicius R. P. Borges,Homem,1
Aleteia Patricia Araujo,Mulher,Maristela Holanda,Mulher,1
Aleteia Patricia Araujo,Mulher,Thayanna Klysnney Moreira Nunes,Mulher,1
Alex B. Vieira,Homem,Artur Ziviani,Homem,1
Alex B. Vieira,Homem,Breno Machado,Homem,1
Alex B. Vieira,Homem,Edelberto Franco,Homem,1
Alex B. Vieira,Homem,Frederico O. Sales,Homem,1
Alex B. Vieira,Homem,Italo Cunha,Homem,1
Alex Barradas Filho,Homem,Allan K. Barros,Homem,1
Alex Barradas Filho,Homem,Davi Viana,Homem,1
Alex Barradas Filho,Homem,João B. Bottentuit Junior,Homem,1
Alex Barradas Filho,Homem,Luis Rivero,Homem,1
Alex Calado,Homem,Ricardo de Souza,Homem,1
Alex Gliesch,Homem,Marcus Ritt,Homem,1
Alex Vieira,Homem,Francisco Airton Silva,Homem,1
Alex Vieira,Homem,Glauber Dias Gonçalves,Homem,1
Alex Vieira,Homem,Jussara Almeida,Mulher,1
Alex Vieira,Homem,Samuel de Oliveira Ribeiro,Homem,1
Alexander Decker de Souza,Homem,Luiz Filipe Menezes Vieira,Homem,1
Alexander Decker de Souza,Homem,Marcos Augusto Menezes Vieira,Homem,1
Alexandra S. Pereira,Mulher,Antonio A. F. Loureiro,Homem,1
Alexandra S. Pereira,Mulher,Fabrício A. Silva,Homem,1
Alexandra S. Pereira,Mulher,Luiz H. A. Correia,Homem,1
Alexandra S. Pereira,Mulher,Thais R. M. B. Silva,Mulher,1
Alexandre Aragão,Homem,Ariel Teles,Homem,1
Alexandre Aragão,Homem,Arlindo da Conceição,Homem,1
Alexandre Aragão,Homem,Davi Viana,Homem,1
Alexandre Aragão,Homem,Francisco Silva,Homem,1
Alexandre Aragão,Homem,Inaldo Costa,Homem,1
Alexandre Aragão,Homem,Luis Rivero,Homem,1
Alexandre Aragão,Homem,Tercio Sousa,Homem,1
Alexandre Cezar,Homem,Ana Shirley Ferreira Silva,Mulher,1
Alexandre Cezar,Homem,Ana Silva,Mulher,1
Alexandre Cezar,Homem,Carlos V. G. C. Lima,Homem,1
Alexandre Cezar,Homem,Carlos Vinícius Gomes Costa Lima,Homem,1
Alexandre Cezar,Homem,Julio Araujo,Homem,1
Alexandre Cezar,Homem,Júlio Araújo,Homem,1
Alexandre Cezar,Homem,Vinicius F. dos Santos,Homem,1
Alexandre Cezar,Homem,Vinicius Fernandes dos Santos,Homem,1
Alexandre Costa,Homem,Flávia Delicato,Mulher,1
Alexandre Costa,Homem,Jose Souza,Homem,1
Alexandre F. Lopes,Homem,Thalia S. Santana,Mulher,1
Alexandre F. Lopes,Homem,Thalia Santana,Mulher,1
Alexandre P. Züge,Homem,Carlos R. Beleti Junior,Homem,1
Alexandre P. Züge,Homem,Marcelo Valério,Homem,1
Alexandre P. Züge,Homem,Maytê G. C. Bezerra,Mulher,1
Alexandre P. Züge,Homem,Robertino M. Santiago Junior,Homem,1
Alexandre Pereira do Carmo,Homem,Clebeson Canuto dos Santos,Homem,1
Alexandre Pereira do Carmo,Homem,Douglas Almonfrey,Homem,1
Alexandre Pereira do Carmo,Homem,Felippe Mendonça de Queiroz,Homem,2
Alexandre Pereira do Carmo,Homem,Leonardo de Assis Silva,Homem,1
Alexandre Pereira do Carmo,Homem,Pedro Vinicius dos Santos Custodio,Homem,1
Alexandre Pereira do Carmo,Homem,Raquel Frizera Vassallo,Mulher,2
Alexandre Pereira do Carmo,Homem,Wagner Augusto Aranda Cotta,Homem,1
Alexandre Prusch Züge,Homem,Carlos Roberto Beleti Junior,Homem,1
Alexandre Prusch Züge,Homem,Maytê Gouvêa Coleto Bezerra,Mulher,1
Alexandre Prusch Züge,Homem,Robertino Mendes Santiago Junior,Homem,1
Alexandre Ribeiro,Homem,Guilherme Londe,Homem,1
Alexandre Ribeiro,Homem,Jorge dos Santos,Homem,1
Alexandre Ribeiro,Homem,Welverton da Silva,Homem,1
Alexandre Rocha,Homem,Denis Rosário,Homem,1
Alexandre Rocha,Homem,Francisco da Ponte,Homem,1
Alexandre Rocha,Homem,Gabriel Galdino,Homem,1
Alexandre Rocha,Homem,Joaquim Celestino Jr,Homem,1
Alexandre Rocha,Homem,Rafael Gomes,Homem,1
Alexandre Rossi Paschoal,Homem,Bruno Henrique Ribeiro da Fonseca,Homem,1
Alexandre Rossi Paschoal,Homem,Douglas Silva Domingues,Homem,1
Alexandre Scaico,Homem,José Samuel Assunção Luz,Homem,1
Alexandre Scaico,Homem,Juliana Aragão,Mulher,1
Alexandre da Rosa,Homem,Andreia de Jesus,Mulher,1
Alexandre da Rosa,Homem,Gabriel Vaz Igarashi,Homem,1
Alexandre da Rosa,Homem,Vinicius Struginski Pereira,Homem,1
Alice Barbosa do Couto,Mulher,Amanda Raynara Quintana Theodoro,Mulher,1
Alice Barbosa do Couto,Mulher,Ariadne Nicoly Mori de Paula,Mulher,1
Alice Barbosa do Couto,Mulher,Bianca Fernandes Ribas,Mulher,1
Alice Barbosa do Couto,Mulher,Clara Scatena da Silva,Mulher,1
Alice Barbosa do Couto,Mulher,Claudia Santos Fernandes,Mulher,1
Alice Barbosa do Couto,Mulher,Diane Rosa da Silva,Mulher,1
Alice Barbosa do Couto,Mulher,Giovanna Mara Paes Franco,Mulher,1
Alice Barbosa do Couto,Mulher,Luana Arfux de Castro Nogueira,Mulher,1
Alice Barbosa do Couto,Mulher,Marcia Ferreira Cristaldo,Mulher,1
Alice Barbosa do Couto,Mulher,Maria Eduarda Alves Barbosa,Mulher,1
Alice Barbosa do Couto,Mulher,Marta Luzzi,Mulher,1
Alice Barbosa do Couto,Mulher,Nayara Arruda Cunha,Mulher,1
Alice Borges,Mulher,Carla Cavalcante Koike,Mulher,1
Alice Borges,Mulher,Fernanda de Sousa,Mulher,1
Alice Borges,Mulher,Maristela Holanda,Mulher,1
Alice Borges,Mulher,Roberta B. Oliveira,Mulher,1
Alice F. Finger,Mulher,Aline Vieira de Mello,Mulher,1
Alice F. Finger,Mulher,Andréa S. Bordin,Mulher,1
Alice F. Finger,Mulher,Letícia Gindri,Mulher,1
Alice Fonseca Finger,Mulher,Aline Vieira de Mello,Mulher,2
Alice Fonseca Finger,Mulher,Amanda Meincke Melo,Mulher,1
Alice Fonseca Finger,Mulher,Andréa Sabedra Bordin,Mulher,1
Alice Fonseca Finger,Mulher,Letícia Gindri,Mulher,1
Alice Lima,Mulher,Carla Cavalcante Koike,Mulher,1
Alice Lima,Mulher,Maria Eduarda Santos,Mulher,1
Alice Lima,Mulher,Maristela Holanda,Mulher,1
Alice Lima,Mulher,Roberta B. Oliveira,Mulher,1
Alice Lima,Mulher,Vinicius R. P. Borges,Homem,1
Alice Menezes,Mulher,Carlos Figueiredo,Homem,1
Aline Amaral,Mulher,André F. R. Cordeiro,Homem,1
Aline Amaral,Mulher,Edson OliveiraJr,Homem,1
Aline Amaral,Mulher,João Choma Neto,Homem,1
Aline Amaral,Mulher,Simone R. S. Souza,Mulher,1
Aline Amaral,Mulher,Thelma E. Colanzi,Mulher,1
Aline Mello,Mulher,Amanda Melo,Mulher,1
Aline Mello,Mulher,Fláva Amim,Mulher,1
Aline Mello,Mulher,Isadora Ferrão,Mulher,1
Aline Mello,Mulher,Jaqueline Moura,Mulher,1
Aline Mello,Mulher,Karina Fernandes,Mulher,1
Aline Mello,Mulher,Ketrin Vargas,Mulher,1
Aline Paes,Mulher,Gerson Zaverucha,Homem,1
Aline Paes,Mulher,Rodrigo Azevedo Santos,Homem,1
Aline Silva De Bona,Mulher,Natália Bernardo Nunes,Mulher,1
Aline Sousa,Mulher,Natasha Valentim,Mulher,1
Aline Vieira de Mello,Mulher,Amanda Meincke Melo,Mulher,1
Aline Vieira de Mello,Mulher,Andréa S. Bordin,Mulher,1
Aline Vieira de Mello,Mulher,Andréa Sabedra Bordin,Mulher,1
Aline Vieira de Mello,Mulher,Letícia Gindri,Mulher,2
Aline de S. M. dos Santos,Mulher,Rozelma Soares de França,Mulher,1
Aline de S. M. dos Santos,Mulher,Wellington G. Pereira,Homem,1
Alirio Santos de Sá,Homem,Ana Carolina Sokolonski,Mulher,1
Alirio Santos de Sá,Homem,Raimundo José de Araújo Macêdo,Homem,1
Allan K. Barros,Homem,Davi Viana,Homem,1
Allan K. Barros,Homem,João B. Bottentuit Junior,Homem,1
Allan K. Barros,Homem,Luis Rivero,Homem,1
Allan Mori,Homem,Italo Santos,Homem,1
Allan Mori,Homem,Simone R. S. Souza,Mulher,1
Allan Veras,Homem,Bruno Merlin,Homem,1
Allan Veras,Homem,Heleno Fülber,Homem,1
Allan Veras,Homem,João Ferreira,Homem,1
Allan Veras,Homem,Leonardo Zamprogno,Homem,1
Allysson Allex Araújo,Homem,Ariádna Miranda,Mulher,1
Allysson Allex Araújo,Homem,Emanuel Coutinho,Homem,2
Allysson Allex Araújo,Homem,Francisco Gomes,Homem,1
Allysson Allex Araújo,Homem,Jerffeson Souza,Homem,2
Allysson Allex Araújo,Homem,Saori Costa,Mulher,1
Almir de Oliveira Costa Junior,Homem,Lucimara Cruz de Souza,Mulher,1
Alonso Ali,Homem,Orlando Lee,Homem,1
Aloísio Alkmim de Oliveira Filho,Homem,Gustavo Bittencourt Machado,Homem,1
Aloísio Alkmim de Oliveira Filho,Homem,Izabela Lorena Azevedo,Mulher,1
Aloísio Alkmim de Oliveira Filho,Homem,Larissa Kiana Santos Azevedo Martins,Mulher,1
Aloísio Alkmim de Oliveira Filho,Homem,Nayana Borges das Mercês,Mulher,1
Aloísio Alkmim de Oliveira Filho,Homem,Tayana Nery Franca,Mulher,1
Aloísio Alkmim de Oliveira Filho,Homem,Taís Pinheiro Borges Silva,Mulher,1
Aloísio Alkmim de Oliveira Filho,Homem,Vanessa Michalsky Barbosa,Mulher,1
Altair O. Santin,Homem,Eduardo K. Viegas,Homem,1
Aluizio Filho,Homem,André Raabe,Homem,1
Aluizio Filho,Homem,Luiz Noschang,Homem,1
Aluizio Haendchen Filho,Homem,Anita Fernandes,Mulher,1
Aluizio Haendchen Filho,Homem,Jonathan Nau,Homem,1
Aluizio Haendchen Filho,Homem,Rudimar Luís Scaranto Dazzi,Homem,1
Aluizio Rocha,Homem,Arthur Souza,Homem,1
Aluizio Rocha,Homem,Dannylo Johnathan,Homem,1
Aluizio Rocha,Homem,Mário Melo,Homem,1
Aluizio Rocha,Homem,Rafael Queiroz,Homem,1
Amanda Lisboa Pereira,Mulher,Luis F. Pozas,Homem,1
Amanda Maria D. de Oliveira,Mulher,Flávia Roldan Viana,Mulher,1
Amanda Maria D. de Oliveira,Mulher,Gabriel Vieira Barreto,Homem,1
Amanda Martins,Mulher,Ayla Rebouças,Mulher,1
Amanda Martins,Mulher,Joana Silva,Mulher,1
Amanda Martins,Mulher,Joyce Santos,Mulher,1
Amanda Meincke Melo,Mulher,Aíla Maciel,Mulher,1
Amanda Meincke Melo,Mulher,Ketrin Diovana Alves Rodrigues Vargas,Mulher,1
Amanda Meincke Melo,Mulher,Letícia Gindri,Mulher,2
Amanda Meincke Melo,Mulher,Marina Braun Otokovieski,Mulher,1
Amanda Meincke Melo,Mulher,Patrícia Araújo de Oliveira,Mulher,1
Amanda Meincke Melo,Mulher,Raniely dos Anjos,Mulher,1
Amanda Melo,Mulher,Isadora Ferrão,Mulher,1
Amanda Raynara Quintana Theodoro,Mulher,Ariadne Nicoly Mori de Paula,Mulher,1
Amanda Raynara Quintana Theodoro,Mulher,Bianca Fernandes Ribas,Mulher,1
Amanda Raynara Quintana Theodoro,Mulher,Clara Scatena da Silva,Mulher,1
Amanda Raynara Quintana Theodoro,Mulher,Claudia Santos Fernandes,Mulher,1
Amanda Raynara Quintana Theodoro,Mulher,Diane Rosa da Silva,Mulher,1
Amanda Raynara Quintana Theodoro,Mulher,Giovanna Mara Paes Franco,Mulher,1
Amanda Raynara Quintana Theodoro,Mulher,Luana Arfux de Castro Nogueira,Mulher,1
Amanda Raynara Quintana Theodoro,Mulher,Marcia Ferreira Cristaldo,Mulher,1
Amanda Raynara Quintana Theodoro,Mulher,Maria Eduarda Alves Barbosa,Mulher,1
Amanda Raynara Quintana Theodoro,Mulher,Marta Luzzi,Mulher,1
Amanda Raynara Quintana Theodoro,Mulher,Nayara Arruda Cunha,Mulher,1
Amanda Rodrigues,Mulher,Juliana Saraiva,Mulher,1
Amanda Rodrigues,Mulher,Vanessa Dantas,Mulher,1
Amanda Saccol,Mulher,Carla Castanho,Mulher,1
Amanda Saccol,Mulher,Eduardo Silva,Homem,1
Amanda Saccol,Mulher,Eduardo Spies,Homem,1
Amanda Saccol,Mulher,Victor Alves,Homem,1
Amanda Vilas Boas Oliveira,Mulher,Felipe de Melo Santos,Homem,1
Amanda Vilas Boas Oliveira,Mulher,Guilherme Gonçalves da Silva,Homem,1
Amanda Vilas Boas Oliveira,Mulher,Lucas Almeida Silva,Homem,1
Amanda Vilas Boas Oliveira,Mulher,Queilane da Conceição Rocha,Mulher,1
Amanda Vilas Boas Oliveira,Mulher,Yasmin Solrac Ribeiro dos Santos,Mulher,1
Amanda Vilas Boas Oliveira,Mulher,Érica Pereira Machado,Mulher,1
Amanda de Oliveira Casagrande,Mulher,Caroline Reis Vieira Santos Rauta,Mulher,1
Amanda de Oliveira Casagrande,Mulher,Daniela Sbizera Justo,Mulher,1
Amanda de Oliveira Casagrande,Mulher,Rayana Prata Neves,Mulher,1
Amaury Antônio de Castro Junior,Homem,Anderson Corrêa de Lima,Homem,1
Amaury Antônio de Castro Junior,Homem,Luciana Montera Cheung,Mulher,1
Ana Alencar,Mulher,Anna Marques,Mulher,2
Ana Alencar,Mulher,Karina Branco,Mulher,1
Ana Alencar,Mulher,Maria Mendes,Mulher,1
Ana Alencar,Mulher,Valéria Pinheiro,Mulher,2
Ana Bacelo,Mulher,Cristina Nunes,Mulher,1
Ana Bacelo,Mulher,Milene Silveira,Mulher,1
Ana Barbosa,Mulher,Diego Hoss,Homem,1
Ana Barbosa,Mulher,Gil Andrade,Homem,1
Ana Barbosa,Mulher,Lana Gomes,Mulher,1
Ana Carla Kruger Leite,Mulher,Cibelle Amorim Martins,Mulher,1
Ana Carla Kruger Leite,Mulher,Clara Marques Bodart,Mulher,1
Ana Carla Kruger Leite,Mulher,Márcia Gonçalves Oliveira,Mulher,1
Ana Carla Kruger Leite,Mulher,Soraya Roberta dos Santos Medeiros,Mulher,1
Ana Carolina Nesso Guedes,Mulher,Eliana Almeida,Mulher,1
Ana Carolina Nesso Guedes,Mulher,Ester de Lima Pontes Andrade,Mulher,1
Ana Carolina Nesso Guedes,Mulher,Kamila Almeida Benevides,Mulher,1
Ana Carolina Nesso Guedes,Mulher,Kelly Bianca Araujo Silva,Mulher,1
Ana Carolina Nesso Guedes,Mulher,Lilian Giselly Pereira Santos,Mulher,1
Ana Carolina Nesso Guedes,Mulher,Luana Júlia Nunes Ferreira,Mulher,1
Ana Carolina Nesso Guedes,Mulher,Natália de Assis Sousa,Mulher,1
Ana Carolina Nesso Guedes,Mulher,Rebeca de Jesus Brandão,Mulher,1
Ana Carolina Sokolonski,Mulher,Raimundo José de Araújo Macêdo,Homem,1
Ana Caroline Fernandes Spengler,Mulher,Paulo Sérgio Lopes de Souza,Homem,1
Ana Cecília M. de Melo,Mulher,Glaucia M. M. Campos,Mulher,1
Ana Flávia C. Moura,Mulher,Ana Luiza C. Lorens,Mulher,1
Ana Flávia C. Moura,Mulher,Bárbara D. Duarte,Mulher,1
Ana Flávia C. Moura,Mulher,Juliana Espíndola Botelho,Mulher,1
Ana Flávia C. Moura,Mulher,Mirella M. Moro,Mulher,1
Ana Inocêncio,Mulher,Caique Souza,Homem,1
Ana Inocêncio,Mulher,Esdras Bispo Jr.,Homem,1
Ana Inocêncio,Mulher,Lucas Costa,Homem,1
Ana Iza Alencar,Mulher,Anna Beatriz Marques,Mulher,1
Ana Iza Alencar,Mulher,Karina Castelo Branco,Mulher,1
Ana Iza Alencar,Mulher,Maria Victória Fiori,Mulher,1
Ana Iza Alencar,Mulher,Valéria Maria Pinheiro,Mulher,1
Ana Julia Alves,Mulher,Wesley Folly Volotão de Souza,Homem,1
Ana Júlia L. Briceño,Mulher,Ana Sofia S. Silvestre,Mulher,1
Ana Júlia L. Briceño,Mulher,Bianca P. Castro,Mulher,1
Ana Júlia L. Briceño,Mulher,Carla Cavalcante Koike,Mulher,1
Ana Júlia L. Briceño,Mulher,Carla D. Castanho,Mulher,1
Ana Júlia L. Briceño,Mulher,Maristela Holanda,Mulher,1
Ana Júlia L. Briceño,Mulher,Roberta B. Oliveira,Mulher,1
Ana Júlia L. Briceño,Mulher,Tais A. Oliveira,Mulher,1
Ana Júlia L. Briceño,Mulher,Thamires P. Silva,Mulher,1
Ana Karolina Maia,Mulher,Cláudia Linhares Sales,Mulher,1
Ana Karolina Maia,Mulher,Cláudio Carvalho,Homem,1
Ana Karolina Maia,Mulher,Jonas Costa,Homem,1
