Autor1,Gênero_Autor1,Autor2,Gênero_Autor2,Peso
Denis Rosário,Homem,Eduardo Cerqueira,Homem,1
Denis Rosário,Homem,Helder Oliveira,Homem,1
Denis Rosário,Homem,Rafael Lopes,Homem,1
Denis Trystram,Homem,Lucas de Sousa Rosa,Homem,1
Diego Carvalho,Homem,Leonardo Rocha,Homem,1
Diego Carvalho,Homem,Nícollas Silva,Homem,1
Diego Carvalho,Homem,Tiago Trotta,Homem,1
Djenifer R. Pereira,Mulher,Elias P. Duarte Jr.,Homem,1
Djenifer R. Pereira,Mulher,Fernando M. Kiotheka,Homem,1
Eduardo Cerqueira,Homem,Helder Oliveira,Homem,1
Eduardo Cerqueira,Homem,Rafael Lopes,Homem,1
Elias P. Duarte Jr.,Homem,Fernando M. Kiotheka,Homem,1
Elisa Yumi Nakagawa,Mulher,Valdemar Neto,Homem,1
Elisa Yumi Nakagawa,Mulher,Wallace Manzano,Homem,1
Elverton Fazzion,Homem,Osvaldo Fonseca ,Homem,1
Elverton Fazzion,Homem,Welton Augusto Rodrigues Santos,Homem,1
Eric Carvalho da Silveira,Homem,Guilherme Tomaselli Borchardt,Homem,1
Eric Carvalho da Silveira,Homem,Isabela Gasparini,Mulher,1
Eric Carvalho da Silveira,Homem,Laís Pisetta Van Vossen,Mulher,1
Eric Carvalho da Silveira,Homem,Maria Teresa Silva Santos,Mulher,1
Fabio Augusto Faria,Homem,Matheus Macedo Leonardo,Homem,1
Felipe Augusto Resende Viegas,Homem,Leonardo Chaves Dutra da Rocha,Homem,1
Felipe Augusto Resende Viegas,Homem,Washington Luiz Miranda da Cunha,Homem,1
Felipe Viegas,Homem,Juliana Rosa,Mulher,1
Felipe Viegas,Homem,Leonardo Rocha,Homem,3
Felipe Viegas,Homem,Pablo Cecilio,Homem,2
Guilherme Tomaselli Borchardt,Homem,Isabela Gasparini,Mulher,1
Guilherme Tomaselli Borchardt,Homem,Laís Pisetta Van Vossen,Mulher,1
Guilherme Tomaselli Borchardt,Homem,Maria Teresa Silva Santos,Mulher,1
Gulherme Andrade,Homem,Leonardo Rocha,Homem,1
Gustavo F. Camilo,Homem,Luis Henrique M. K. Costa,Homem,1
Gustavo F. Camilo,Homem,Miguel Elias M. Campista,Homem,1
Gustavo F. Camilo,Homem,Otto Carlos M. B. Duarte,Homem,1
Gustavo Martins,Homem,Rosiane Freitas,Mulher,1
Hannah O. Plath,Mulher,Maria Estela O. Paiva,Mulher,1
Hannah O. Plath,Mulher,Paula D. P. Costa,Mulher,1
Heitor Werneck,Homem,Leonardo Rocha,Homem,1
Heitor Werneck,Homem,Nícollas Silva,Homem,1
Helder M. N. S. Oliveira,Homem,Rafael Lopes,Homem,1
Helder Oliveira,Homem,Rafael Lopes,Homem,1
Igor Moraes,Homem,Júlio César Resende,Homem,1
Igor Moraes,Homem,Leonardo Rocha,Homem,1
Isabela Gasparini,Mulher,Laís Pisetta Van Vossen,Mulher,1
Isabela Gasparini,Mulher,Maria Teresa Silva Santos,Mulher,1
Ivan Machado,Homem,Joselito Mota Júnior,Homem,1
Juliana Rosa,Mulher,Leonardo Rocha,Homem,1
Juliana Rosa,Mulher,Pablo Cecilio,Homem,1
Júlio César Resende,Homem,Leonardo Rocha,Homem,1
Larissa F. S. Britto,Mulher,Luciano D. S. Pacífico,Homem,1
Larissa F. S. Britto,Mulher,Teresa B. Ludermir,Mulher,1
Laís Pisetta Van Vossen,Mulher,Maria Teresa Silva Santos,Mulher,1
Leonardo Chaves Dutra da Rocha,Homem,Washington Luiz Miranda da Cunha,Homem,1
Leonardo Rocha,Homem,Luiz Felipe Chaves,Homem,1
Leonardo Rocha,Homem,Nícollas Silva,Homem,4
Leonardo Rocha,Homem,Pablo Cecilio,Homem,2
Leonardo Rocha,Homem,Tiago Trotta,Homem,1
Leonardo Rocha,Homem,Yan Andrade,Homem,1
Lucas Caldeira de Oliveira,Homem,Marcelo Teixeira,Homem,1
Lucas Rigo Yoshimura,Homem,Maycon Sambinelli,Homem,1
Lucas Rigo Yoshimura,Homem,Orlando Lee,Homem,1
Luciana Trento Raineri,Mulher,Rafael Silva Del Lama,Homem,1
Luciana Trento Raineri,Mulher,Raquel Mariana Candido,Mulher,1
Luciana Trento Raineri,Mulher,Renato Tinos,Homem,1
Luciano D. S. Pacífico,Homem,Teresa B. Ludermir,Mulher,1
Luis Henrique M. K. Costa,Homem,Miguel Elias M. Campista,Homem,1
Luis Henrique M. K. Costa,Homem,Otto Carlos M. B. Duarte,Homem,1
Luisa Frickes,Mulher,Simone Dantas,Mulher,1
Luiz Felipe Chaves,Homem,Nícollas Silva,Homem,1
Maria Estela O. Paiva,Mulher,Paula D. P. Costa,Mulher,1
Matheus Henrique Junqueira Saldanha,Homem,Paulo Sérgio Lopes de Souza,Homem,1
Maycon Sambinelli,Homem,Orlando Lee,Homem,1
Miguel Elias M. Campista,Homem,Otto Carlos M. B. Duarte,Homem,1
Nícollas Silva,Homem,Tiago Trotta,Homem,1
Nícollas Silva,Homem,Yan Andrade,Homem,1
Osvaldo Fonseca ,Homem,Welton Augusto Rodrigues Santos,Homem,1
Rafael Silva Del Lama,Homem,Raquel Mariana Candido,Mulher,1
Rafael Silva Del Lama,Homem,Renato Tinos,Homem,1
Raquel Mariana Candido,Mulher,Renato Tinos,Homem,1
Valdemar Neto,Homem,Wallace Manzano,Homem,1
